userName,score,at,content
Rhizn,1,2022-01-11 11:48:02,"Driver nya malesin semua, udh lama² nunggu malah di cancel, tolol."
Dedi Efendi,5,2022-01-11 11:36:32,good
agamnamoto channel,5,2022-01-11 11:29:46,josslah driver ny ramah
Axioo Tunder,1,2022-01-11 11:27:58,"Awal awal cepat buat pesanan. Sekarang driver sudah milih"" Ambil pesanan Sangat kecewa Mungkin lebih baik ber alih ke GO-JEK"
Alfaizal Ccp,5,2022-01-11 11:22:29,"ramah, tepat waktu"
Daffa Almuzhaffar,5,2022-01-11 11:16:28,puas dengan pelayanannya.
Safriany Izzan,5,2022-01-11 11:15:34,Terima kasih
Iis mamanad,5,2022-01-11 11:12:12,drivernya ramah . amanah..
Dede Darus,5,2022-01-11 11:11:06,oke
Azis Azis,5,2022-01-11 11:11:02,maasyaa Allaah
Rodearni Sriwina Pasaribu,5,2022-01-11 11:10:42,mantap👍👍
Indah Cahayani,5,2022-01-11 11:05:42,sangat memuaskan 🙏😇
Ananda Nanda,5,2022-01-11 11:04:58,terima kasih
Dewi Florentina,5,2022-01-11 10:54:23,terima kasih banyak ya mas jossss pollĺ pelayanan nya sehat selalu
Agus Syafei,5,2022-01-11 10:53:54,Terima kasih atas pelayanannya.
Farhan Kusumah Wardani,5,2022-01-11 10:52:35,"Di Masa pandemi kaya gini, menurut saya emang Maxim ini ongkosnya yang paling murah. tapi kadang saya suka kesulitan kalo mau menentukan titik tujuan di maps, soalnya pas saya ketik , alamat tidak ditemukan terus, akhirnya saya ambil titik terdekat dari tujuan aja."
Rosi Firdiani,5,2022-01-11 10:45:47,"nyaman bawa motornya, makasih"
Alfatih Daud,5,2022-01-11 10:40:31,baik
Liieya aulia,5,2022-01-11 10:32:27,the best
Puji Yuwandari,5,2022-01-11 10:10:45,murah 👍
rachel Junadil,5,2022-01-11 09:50:17,bagus
Sahdi Komeng,5,2022-01-11 09:49:26,mantap
Cindra Djakaria,5,2022-01-11 09:42:59,Sangat baik
Vivo Variasi,1,2022-01-11 09:41:50,Jika hujan sudah mencari driver
Mrroven Roma,5,2022-01-11 09:40:11,Keren
Maxi Permana,5,2022-01-11 09:31:35,"jossssddd kamu luar biasa kamu seru sangat cepat driver ini mas nya sopan, cepat dan baik hati semoga rame orderan nya rejekimu berlimpah aamminnn"
mamaolinvano 76,5,2022-01-11 09:31:30,murah & terpecaya
DH production,5,2022-01-11 09:29:29,murah banget
Vania Saquiilaa,5,2022-01-11 09:29:19,"pengemudinya ramah,,tepat waktu."
Sonia Cahya Mustika,5,2022-01-11 09:26:25,bagus
Dewi Wiguna,5,2022-01-11 09:21:43,ramah & sopan
Ivan aja yak Ivan,5,2022-01-11 09:10:09,muda untuk bepergian
MM78 Channel,5,2022-01-11 09:01:22,nyaman
Zainur Rahman,5,2022-01-11 09:00:40,ok
Erna Iji,5,2022-01-11 08:59:07,baik n sopan driverx
Milda Ra,5,2022-01-11 08:55:31,baik
korlap Prov Srikandi Sultra,1,2022-01-11 08:52:33,Ok
Herry Haryadi,5,2022-01-11 08:51:46,Nice driver..
Ratih Puspitasari,5,2022-01-11 08:50:54,"yes , menyenangkan dan nyaman"
Tangguh Star,5,2022-01-11 08:49:27,good
Chikmah Muryati,5,2022-01-11 08:45:43,proses cepat.. brg aman.. sampai dengan selamatt..
yayuk safitri,5,2022-01-11 08:40:23,ramah
zaldewi fera susanti,5,2022-01-11 08:36:16,krn hujan takut barang basah
Fajri Stan,3,2022-01-11 08:36:07,bagus ramah
Sri Purwanto,5,2022-01-11 08:34:43,Luar biasa
opniel corneles,5,2022-01-11 08:21:04,mantap
Alas Bumi,5,2022-01-11 08:18:28,"mantap, ramah, gesit"
Akbar Frdynsh,5,2022-01-11 08:13:34,jujur dan ramah
Dede Sopian,5,2022-01-11 08:04:00,bagus lah
Dhanieputra 21,5,2022-01-11 07:48:04,murah cepat ga cape
Nia Riwu,5,2022-01-11 07:30:46,perjalanan aman driber ramah dan murah😊
HABIB KOPLAKS,5,2022-01-11 07:28:38,Okd
Fattan Official,1,2022-01-11 07:25:56,Mau murah & potongan kecil buat mitra nya hanya 5% + Free pendaftaran install aja bos Ojol pangkalan. Dijamin Murah & dijamin sejahtera dech mitranya..soalna ane pake Ojol pangkalan
Yulia Hastutii,5,2022-01-11 07:22:23,keren
Farhan Mubarraq,5,2022-01-11 07:21:51,"mohon maaf ya bang maxim tadi mau antar barang tapi barang nya dh di bawa, makasih bang maxim orang nya sopan"
Ismi Irania / M. Qi Qolbi,5,2022-01-11 07:08:14,terima kasih sudah amanah mengantarkan anak saya sampai kerumah🙏
Sartono Ritonga,5,2022-01-11 07:05:09,trimkzh... perjalanan nya nyaman..
Zain Ramadhan,5,2022-01-11 07:02:10,makasih ya buat driver Maxim
Melaty Manullang,4,2022-01-11 06:51:04,hati2 berkendara bg
vyy12,1,2022-01-11 06:47:31,Parahh
Aprili Yanti,5,2022-01-11 06:45:05,abang nya ramah .. terima kasih
Arina Bilqis,5,2022-01-11 06:29:57,"pengemudi nya ramah banget, pokok ny kasih orderan trus ya mimin mexsim jangan lupa sama abg ojol ini, sehat selalu abg2 ojol. kasih trus min ya orderan sama abg ojol ny. sekian trimakasih mimin mexsim"
Dina Rahayu,3,2022-01-11 06:22:39,waktu pengiriman lama
wawan suryawan,5,2022-01-11 06:16:22,terima kasih
Rudi Febriansyah,5,2022-01-11 06:10:43,Okelah.
Ida Duta,5,2022-01-11 06:09:51,sangat membantu dompett😍
Tomy Haris,5,2022-01-11 06:02:07,sengat tepat waktu
Itoh Masyitoh,5,2022-01-11 05:55:05,baik dan sopan.
Iqbal Haiqal,4,2022-01-11 05:54:09,apk sangat membantu
Tofik NH,5,2022-01-11 05:40:36,mantap untuk area Banyumanik Semarang
Mata Elang,5,2022-01-11 05:38:34,"Transportasi online paling murah ini 😀, tapi tolong tingkatkan lagi aplikasinya , khususnya penentuan lokasi tujuan nya agak susah, kalo bisa tambahan opsi lokasi tujuan nya 🌹"
Aura Juanda,5,2022-01-11 05:35:09,bagus
marlina abenk,5,2022-01-11 05:33:55,mantab markocos
Novi Katopo,5,2022-01-11 05:33:11,sangat baik
Cici Fitra,5,2022-01-11 05:31:00,"bapak nya baik, mksh pak 🙏"
Devi Tri Harini / Abigail,5,2022-01-11 05:28:15,mantapp👍🏻
Andika Prananditiyo,5,2022-01-11 05:16:31,sukses selalu
Zaini Mlg,5,2022-01-11 05:15:16,matur sembah nuwun sanget Mugi dipun lancaraken rejekine kaleh Allah SWT aamiin
agus tian,1,2022-01-11 05:07:55,Bahaya jga maxim ini . Masa ongkos nya 16ribu di minta sama supir nya 25ribu di kira sya baru psan maxim apa. Kita ini sama2 cari uang tpi yg halal bkan kyk supir tdi tarif 16ribu jdi 25ribu👎👎👎
Dwi Puji Lestari,5,2022-01-11 05:03:45,terimakasih pa
rumah ody,5,2022-01-11 05:03:15,abgnya baik banget...mkasih sdh antar barang saya
Jack Leon,5,2022-01-11 05:03:07,"Saya baru saja mendownload belum ada pengalaman saya,tapi kenapa kode saya tidak bisa masuk sehingga saya tidak dapat menggunakan aplikasi ini terima kasih."
James Lee,5,2022-01-11 04:57:26,baik
Ade Ikatilah,5,2022-01-11 04:45:10,"sangat sangat puas,,,,,supir y baik bngt"
Nhora Manurung,5,2022-01-11 04:38:18,harganya terjangkau
Imey Yg13,1,2022-01-11 04:35:51,motor kurang layak..
Yuliana Djuda kamba,5,2022-01-11 04:34:28,terima kasih pak
Ahmad Rahmadi,5,2022-01-11 04:29:52,"baik, ramah, bersih, terjangkau"
Antony Robiam,5,2022-01-11 04:18:03,terimakasih pak
Cepot Dekok,1,2022-01-11 04:13:58,Goegle mapnya ngaco....
Ismail Mail,5,2022-01-11 04:09:01,"drivernya baik, dan ramah. diantar sampai tujuan.terima kasih"
Indah Eviyani,3,2022-01-11 04:05:37,"dah 2 x ini ditagih gak sesuai order harga yg tertera 8200, ditarik 10.000, yg kedua sama harga 8200 ditarik 12.500"
Clara Maretha,3,2022-01-11 03:55:58,Tolong untuk harga konsisten jangan dirubah rubah
Wulan Dari,5,2022-01-11 03:53:57,mantap
Khadija Syahra,5,2022-01-11 03:37:38,"Order telah dipenuhi oleh: Sugeng Riyadi dengan Motorcycle, warna hitam, nopol DD3805UI. Terima kasih atas perjalanan Anda!"
Rama Gagarin,5,2022-01-11 03:28:13,drivernya ramah
Amar Amri,5,2022-01-11 03:25:50,puas
Umi Atiyah,5,2022-01-11 03:24:52,driver nya baik ❤️
Andra12 Arvan,5,2022-01-11 03:21:31,saat luar biasa
Komariah Komariah,5,2022-01-11 03:19:14,sangat memuaskan
Sicko Renatal,5,2022-01-11 03:02:04,👍
azismujahid Fillah,5,2022-01-11 03:01:11,👍👍
Hery Gunawan,5,2022-01-11 02:58:54,👍
dhillan mirzhafarrizky,5,2022-01-11 02:55:43,drivernya ramahhh
I Mudrikah,5,2022-01-11 02:43:52,terima kasih sangat membantu
Muhammad Rifa'i,4,2022-01-11 02:39:18,bintang 4 dulu ya soalnya maps nya masi kurang bagus
yomala yoragini,4,2022-01-11 02:38:32,"Kok sekarang makin banyak erorr, udah map nya g lengkap, g terhubung sm google map, sekarang, saya reservasi, tau2 drivernya ganti, padahal driver yg saya reservasi udah nungguin lama terpaksa hrs batalkan orderan, dan pakai driver yg saya reservasi sebelum nya di luar aplikasi, kan ksihan driver nya, jd g dpt point"
Yati Mulyati Mulyati,5,2022-01-11 02:31:23,"AC nya dipasang, 👍👍👍"
Linda Permana,5,2022-01-11 02:25:59,bagus ...murah dan ramah driver nya
Raden Nizar,5,2022-01-11 02:24:03,ramah
Reski Ray,5,2022-01-11 02:09:43,"ramah , perjalan enak, santai"
Tri Handayana,5,2022-01-11 01:55:02,mantappp
Siti Khotijah,5,2022-01-11 01:47:24,alhamdulillah sopirnya mengutamakan keselamatan penumpang
Winda Silitonga,5,2022-01-11 01:46:42,tarifnya masuk akal!! mudah2an ga berubah seperti aplikasi aplikasi yang terdahulu
Tri Muryamto,5,2022-01-11 01:44:59,Ok
Lucky Wibowo,5,2022-01-11 01:44:24,Pelayanan cepat
Dian S. SPd,5,2022-01-11 01:42:20,"good job,baik hati org nya☺️👍"
Tiffany Kitchen,5,2022-01-11 01:35:21,mantap
Wahyudi Muhammad,5,2022-01-11 01:35:13,Excelent
Dezzy Manik,5,2022-01-11 01:35:09,sopirnya ramah dan sopan
septi ani,5,2022-01-11 01:33:16,baik
Sukeri Cery,5,2022-01-11 01:33:14,ramah
N. Hayah,5,2022-01-11 01:32:42,Mantap murah'meriah
Surya Kejora,5,2022-01-11 01:21:06,ok
abd fattahq,5,2022-01-11 01:17:01,Min D3 00
Ana Purnamasari 9393,1,2022-01-11 01:01:50,Parah bgt gk bisa buru2 yg ada malah lelet gk konsisten
Apriaji Wijayanto,5,2022-01-11 00:55:04,haeganya pas sekali
Anggarani Safiryana,5,2022-01-11 00:39:41,RAMAH DAN SOPAN
Fitri Ade,3,2022-01-11 00:31:35,"titik penjemputan hrs lebih baik lg, mksh"
sani agustin,5,2022-01-11 00:31:31,bagus banget loh
Kayna Jbi,5,2022-01-11 00:31:17,"Alhamdulillah, driver ny cepat tanggap d tuntun melalui jln tikus, dan anak ay TDK sampai terlambat..terimakasih Maxim👍👍"
yyk jagadita,5,2022-01-11 00:29:25,solusi 👍🏻
Nda Neisya,5,2022-01-11 00:24:36,cepat' dalam memilih rute
Meri Yana,4,2022-01-11 00:16:44,Sangat terbantu dengan adanya aplikasi ini
Ajengayu Widyaningtyas,5,2022-01-11 00:13:30,sangat baik
Andri Trebeck,5,2022-01-11 00:09:57,👍🙏
Shanty Endriyani,5,2022-01-10 23:58:50,cepat dtg order nya
Andi Panggo,5,2022-01-10 23:53:21,passsss
Mufty Bhakti,5,2022-01-10 23:53:03,mantap..
Dafa Yusadiansyah,1,2022-01-10 23:52:52,Harga nya aja murah tapi pencarian nya lama nggak berguna!!!! Bikin orang telat!!!!
Junita Sibarani,5,2022-01-10 23:49:27,Sangat memuaskan bagus banget 😊 wajib didownload meskipun belum dicoba 🤭😂tapi gpp.
Pid Hapiddd,1,2022-01-10 23:43:30,Kepada depelover harap ditingkatkan lagi pas nyari driver nya lama bener harap di percepat
Wahid Ismanto,5,2022-01-10 23:32:36,Mantap ongkir murah
Ida Tulak,5,2022-01-10 23:14:40,terimakasih Pak
Ja Lu,5,2022-01-10 23:13:47,Sangat puas sekali pelayanannya...dan murah
Ery Ery,1,2022-01-10 23:07:06,Aplikasi tidak berguna membuat saya terlambat sekolah 30 menit saya tunggu tidak ada yang menerima order saya bahkan sudah saya tinggikan biayanya masih saja tidak ada yang menerima
Maya Lestari,5,2022-01-10 23:01:44,cepat dan ramah
SartikaDewi 96,1,2022-01-10 23:01:40,Buruk
Alamsyah inovation12,5,2022-01-10 19:27:41,mkasih
Arie Cotto,5,2022-01-10 19:10:04,baik dan ramah
Moh Ali Mu'minun,5,2022-01-10 19:07:01,terbaik
Acep Dewalla,5,2022-01-10 18:06:17,terimakasih
Adiba Olshop12,5,2022-01-10 17:36:23,"👍👍👍👍👍 sukakkk banget pakai maxim, ongkir murah bgt, kurir ramah, baik dan sopan. slalu sampai di depan rumah 😍😍😍 Sukses terus yaa untuk maxim"
eghy fernando,5,2022-01-10 17:26:15,driver yang sangat ramah terhadap cs nya
Nurul Huda,5,2022-01-10 17:09:36,drivernya ramahh
Dian Hamdan,5,2022-01-10 17:08:44,mantap
Yansetiawan Setiawan,2,2022-01-10 16:56:25,Siip
Okta Oktaviani,5,2022-01-10 16:38:05,dliver nya baik tidak sombong ramah juga
Safari Semoga sukses,5,2022-01-10 15:57:17,sangat memuaskan pelayanannya
Aulia Tanjung,5,2022-01-10 15:44:34,driver ramah. baik. dan sopan santun
Rahma wati,4,2022-01-10 15:40:31,Lama dapat driver
rizky firdaus,5,2022-01-10 15:35:55,mudah2n adanya maxim semua orang terbantu harganya bener murah
Rafa Mutiara Putri,5,2022-01-10 15:32:36,mantap
Eva Elisabeth,5,2022-01-10 15:24:15,Semuanya oke
Lotus Betta Farm,5,2022-01-10 15:21:11,terimakasih banyak
aerilyn AIRIN,5,2022-01-10 15:18:08,"Mantap, Rajin, sukses ke depannya"
eka agustian,5,2022-01-10 14:55:09,good
Lili Amelia,5,2022-01-10 14:54:38,terimakasih
Iis Sani,5,2022-01-10 14:36:24,"pelayanan baik,,,pengemudi ramah dan baik sekali,,Terimakasih"
simin thalib,5,2022-01-10 14:30:11,"makasih bang,teruslah membatu masarakat desa👍💪👏👏"
Bina Tora,5,2022-01-10 14:24:53,Saya senang sekali dengan harga yg terjangkau
Ratna Suminar,5,2022-01-10 14:22:52,sangat baik
Beni Trio Utama Putra,5,2022-01-10 14:20:48,cepat dan nyaman
Nona rismapuspa salim,5,2022-01-10 14:19:46,bagus dan ramah
herli nanto,5,2022-01-10 14:10:34,layanan baik
ᎪᏞᎥfsᎽᎪh 8bᏢ Official,1,2022-01-10 14:05:13,dari tadi di tunggu pengemudi cargo... malah minta cancel
Hepi Hatasya,5,2022-01-10 13:57:05,"driver helpfull dan ramah, semoga banyak berkah utk driver seperti ini"
Dewi Puding,3,2022-01-10 13:56:50,sy kasih bintang 3 dulu ya
Ika Wirawanti,5,2022-01-10 13:44:27,orangnya ramah
Rasko Rusyanto,5,2022-01-10 13:42:52,🇦🇦🇽
Audini Setira,5,2022-01-10 13:39:58,aplikasi terbaik dan membantu
Rika Ayu Maghfiroh,5,2022-01-10 13:39:31,cepeeett banget. secepat kilat
Kamil Udin,5,2022-01-10 13:25:13,ok
Ms Pertama,5,2022-01-10 13:21:05,Mantul
YT .RillGans,5,2022-01-10 13:16:49,bagus
ferdinan Situmorang,5,2022-01-10 13:15:00,sangat ramah
Reni Wati Ani Rahmawati,1,2022-01-10 13:09:29,Draver nya lama klo udah dapat di batalin lagi jadi klo gawat susah banget repot kalo mau peasan harus dua applikasi
Az Zahra Fatimah Malik,5,2022-01-10 12:47:22,"cepat, nyaman, baguss"
Jusri Ayu,5,2022-01-10 12:27:28,😊😊😊😊
JOD NATION,1,2022-01-10 12:26:41,"Ini aplikasi gimana sihh bgst org pacar saya ngga mesen ojek lewat apk ini malahan di hp pacar saya ngga ada aplikasi ini, masa ada tukang ojek dari apk ini bilang klo pacar saya mesen ojek dari apk ini pas pacar saya bilang ngga mesen tukang ojeknya malah marah"" dan ngebentak pacar saya, udah gitu sumpahin pacar saya yang jelek"" pula sampe"" bilang pacar saya bakal ngga selamat, sampe ngomong kasar sampe jelek""in alat kelamin segala tolong ditindak lanjuti ini udh termasuk pencemaran nama baik."
Sri Melani,5,2022-01-10 12:26:27,baik
Saefudin Wides,5,2022-01-10 12:16:30,mantaff
delvin anggiat,5,2022-01-10 12:15:06,sangat ramah
ZilZal 22,5,2022-01-10 12:12:13,mantap
Hairul aldino Aldino,3,2022-01-10 11:59:06,Di coba dluu..bagus apa idk..cmn kasih bintang 3 dlu la.
Ipan DJ,5,2022-01-10 11:54:40,Ok
Irsan Hasbi,5,2022-01-10 11:47:48,ok
Kucing Turbo,5,2022-01-10 11:47:22,keren banget.. perbandingan harga juga jauh dengan yang lain.. baru nyoba tp terbaik bnget..
Vittry Devi,5,2022-01-10 11:41:29,baik
Dhiah.burhani 624,5,2022-01-10 11:38:36,cepat aman dan amanah semoga rezekinya selalu dimudahkan dan berkah ya pk trimakasih
Weryo Raj,5,2022-01-10 11:37:57,sehat selalu pak
Hendra Gunawan98,5,2022-01-10 11:27:25,mantap
Wahyu_ Budiman_86,5,2022-01-10 11:26:02,"Terima Kasih Byk Pak Sdh Mengantar Kami, Smoga Rezekinya Lancar SLLu🤲"
Richwan Normanto,5,2022-01-10 11:24:03,𝚖𝚊𝚗𝚝𝚊𝚋 𝚜𝚊𝚗𝚐𝚊𝚝 𝚌𝚎𝚙𝚊𝚝
anak rantau 86 Yanto,5,2022-01-10 11:16:17,drivernya baik
Syahrial Sihombing,5,2022-01-10 11:14:13,"KECEWA SEKALI SAMA MAXIM INI,PADAHAL GK HUJAN,GERIMIS PUN ENGGAK,TP KNP SUSAH X DPT DRIVER NYA,SOK OKE SEMUA 👎👎👎"
Mhmmd Arisky Saputra,5,2022-01-10 11:14:00,baik dan mengerti
Laura KR,5,2022-01-10 11:04:33,aman dan cepat!
Enjelin Intan Purnamasari,5,2022-01-10 11:01:26,"tetap jadi baik, ramah, lembut ya... pertahankan kelembutan nya"
uli wulandari,5,2022-01-10 10:58:36,paling murah
Fajar Nasir,5,2022-01-10 10:56:35,sangat murah dan memudahkan para UMKM tp kalau bisa untuk kedepannya Maxim bisa menampilkan menu untuk rm di dlm aplikasi jdi tnggl milih di aplikasi aj ngk perlu nelfon driver untuk fotoin menu nya
Rifki Gaming,5,2022-01-10 10:56:23,mantul
topirin man,5,2022-01-10 10:56:11,bagus
An ni,2,2022-01-10 10:55:34,Tolong sesuai kan harga driver dengan penumpang nya . masak di driver ongkos 11rb di penumpang nya 9rb . penumpang nya membayar 9rb kata driver kurang padahal jelas2 di aplikasi nya tertulis ongkos 9rb
Sopi Novitasari,5,2022-01-10 10:54:53,terimakasih
Ansyar Aghantha,5,2022-01-10 10:54:51,saya senang Krn amanah dan jujur
Mawaddatun Nisa,5,2022-01-10 10:47:28,drivernya gercep
eunike payangan,5,2022-01-10 10:46:23,nyaman dan bagus sekali
Masrukiyah Masrukiyah,5,2022-01-10 10:41:08,good job😃
Alifah BZ Yusani,5,2022-01-10 10:36:12,"harga bersaing, paling murah dan sangat mudah menemukan driver"
ariefsetiadhie94,5,2022-01-10 10:28:18,"mantapp ,sangat ramah drivernya"
Grosir Madalle,5,2022-01-10 10:26:05,driver ini sangat memuaskan pelanggan.... terima kasih...
Kentez Pedrosa,5,2022-01-10 10:24:43,ok
Umi Salamah,1,2022-01-10 10:22:36,"Aplikasi nya jelek ,. Tidak bagus klo untuk orang yg mau cepet"
Rinda kubar22,5,2022-01-10 10:22:29,👍
Ahmad Hilbram Arifin,5,2022-01-10 10:21:42,tetap semangat
Muhammad Abdul Khobir,1,2022-01-10 10:18:20,gk mao menjemput penumpang
Diana Liz,2,2022-01-10 10:07:13,semua driver maxim gak ada yg ramah 😁 tolong dunk maxim tingkatkan keramahan driver
Bagus Ramadani,5,2022-01-10 10:04:22,driver nya ramah
jesica13 pardosi,5,2022-01-10 10:04:12,"Terimakasih Banyak, bantuannya Mas"
Santika Putri,5,2022-01-10 09:54:18,good
bakri Pakot,5,2022-01-10 09:49:03,hatur nuhun
Alive,5,2022-01-10 09:34:36,makasih pak
Arief Rahman,5,2022-01-10 09:22:53,pengemudi ramah dan baik...mobil bersih rapi
Vhietree Safitri,5,2022-01-10 09:15:21,sangat membantu
Soker pakaya,5,2022-01-10 08:50:54,baik
Rika Wulandari,5,2022-01-10 08:49:27,baik
Soleh Koleh,5,2022-01-10 08:47:22,mantap
Bayu Anggara_24,5,2022-01-10 08:45:08,mantab👍
Novita Nilam Sari,5,2022-01-10 08:42:12,"puas banget, Abang nya baik"
vina prasenjith,5,2022-01-10 08:27:44,baik dan ramah
fiona,5,2022-01-10 08:23:51,udah jauh lebih baik daripada pas awal2 aplikasinya sekarang
Selly Fabiotesty,5,2022-01-10 08:10:41,tq mas bro
josep ponomban,5,2022-01-10 08:10:31,driver tepat waktu & ramah
Nebukadnesar chanel,5,2022-01-10 08:08:55,saya suka apk nya dan sistem tarifnya
Tanri Hartono,1,2022-01-10 08:08:17,driver maxim di palembang pelayanan kurang ajar.sdh berapa banyak driver selalu begitu. tolong disuru sekolah dulu drivernya
Fery anto,5,2022-01-10 08:05:53,makasih bang
Fajri,5,2022-01-10 08:05:51,mantap
Jajang Indra Pamungkas,5,2022-01-10 07:57:25,terimakasih
Meri novitasari,5,2022-01-10 07:43:42,mantap dan lebih murah
Dek Yon Yono,5,2022-01-10 07:43:05,Semogga bermaafat
Restiany Rendy,4,2022-01-10 07:29:50,baik
QRU_Tv Channel,5,2022-01-10 07:22:00,pelayanan mantappp
Indo Nesia,5,2022-01-10 07:20:25,pengiriman sudah sampai dengan selamat terimkasih
wahyuharahap wahyu,5,2022-01-10 07:20:11,sangat baik
Ardniindra Indra,3,2022-01-10 07:14:54,"saran,agak susah mau mencari nama jalan atau tempat"
syalwa almira,5,2022-01-10 07:13:39,agak degdegan lain kali d jln lbh hati2 ya pak
Imakarimah Karimah,3,2022-01-10 07:12:59,Pengemudi nya LAMA bngt asli bikin orang telat pdhl pesannya itu 30 mnt sblm jam saya berangkat tapi masih telat aja gegara pengemudi OTW lambat bngt TOLONG DI TINGKAT KAN PLSS
Pinky Bintang,1,2022-01-10 07:08:01,Drivernya tidak ramah kurang sopa
Hera,5,2022-01-10 07:06:20,"lebih murah,,driver ramah"
ikbal tea,5,2022-01-10 07:04:47,puas supir nya baik dan cepet
Afifah Azzahra,1,2022-01-10 07:03:06,"Gimna sii gk pernah diambil ordernya diwilayah bengkulu padahal mau delivery, dah nyoba 20 kali gk pernah diambil orderanya dah kaya semua keknya"
Dewi Mulyanie,5,2022-01-10 07:01:37,oke banget
ABU EXPLORER,5,2022-01-10 07:01:08,semoga Allah ganti kebaikannya dengan yg lebih baik
adi kusnandar,5,2022-01-10 06:51:31,"pengemudi saat ramah, goodluck semoga ramai selalu orderanya"
Aris Muhrohani76,5,2022-01-10 06:37:03,terimakasih
Chenel Bahlia,5,2022-01-10 06:33:57,Aplikasi mudah di gunakan untuk berpenghasilan
Yuli Trifazria,5,2022-01-10 06:32:49,oke
d'ryan 6288,5,2022-01-10 06:29:12,tank'u
Sulis Putri123,5,2022-01-10 06:13:25,ok sangat baik
pur wanto,5,2022-01-10 06:13:24,mantap
arif koplak,5,2022-01-10 05:56:00,Makasih Om semangattt👍🙏
rico Nilsa,5,2022-01-10 05:54:19,sangat ramah
Fachrul Nur Ramadhan,5,2022-01-10 05:49:40,speciality
Nene Cici,5,2022-01-10 05:49:05,Alhamdulillah tunggu Abang rider tak lama dan Alhamdulillah juga barang diterima ditempat dgn aman... good job 💪 sukses Maxim 🙏
Winda Winda,5,2022-01-10 05:48:10,okk
Muhammad Farrel,5,2022-01-10 05:42:00,"tadi sejam nunggu grab/gojek krn abis ujan & itu jg sudah reda ttp dk dapet, akhirny ngide pake maxim sekali pencet langsung ketemu driver, LOPYU MAXIM MUAH MUAH"
Rahma Asyifa,5,2022-01-10 05:35:43,Terimakasih...
Uber Mariani,5,2022-01-10 05:26:50,ramah
Di Ta,5,2022-01-10 05:18:27,drivernya baik dan ramah..pesanan sesuai dan tepat waktu
Dhafiq 87,5,2022-01-10 05:16:58,nyaman dan interaksi
Winda Novita,1,2022-01-10 05:12:45,"Harganya murah tapi drivernya kurang sopan, minta tolong buat SOPnya ya min"
Aceng Ewuh,5,2022-01-10 05:08:08,baik
Dewa ayu Pertiwi,5,2022-01-10 04:54:23,bgus
Muhammad Rama,4,2022-01-10 04:48:31,terbaek
Komar,5,2022-01-10 04:47:26,good
Cici Otoluwa,5,2022-01-10 04:45:21,terimakasih
Chika Nilam,5,2022-01-10 04:39:01,the beast
Nauval Gustianrifaldi,5,2022-01-10 04:35:46,sangat memuaskan
Tri Nopriadi,5,2022-01-10 04:34:58,best
Rizqykaffah,5,2022-01-10 04:33:02,mantaap bagus deeh
Muhammad Zacky,5,2022-01-10 04:31:04,sesuai rute dan keinginan
Muhammad Haris,5,2022-01-10 04:27:16,ok
Nur Aziza Aulia,5,2022-01-10 04:27:05,Terima kasih
Sariwaty Tekol,5,2022-01-10 04:24:43,👍👍👍👍👍👍👍👍
Tofan Afandy,4,2022-01-10 04:19:15,Untuk Kota Palu harga lumayan
Iqbal Fawaid,1,2022-01-10 04:16:52,"Harga tidak sesuai Di hp saya tertera 20,9k Di Hp driver berbeda dan tertera 23,2k"
Brian Mahisa putra,5,2022-01-10 04:11:53,sangat ramah!!!!
Nonna Wanda,1,2022-01-10 04:11:18,Saya mau pengaduan driver kurang ajar. Ada call center Maxim Malang ??
Sarty Pali Padang,5,2022-01-10 04:07:03,Terimakasih byk atas bantuannya 🙏
Jalil asap 07,5,2022-01-10 04:04:15,Alhamdulillah
Niken Julian Putri,5,2022-01-10 03:54:56,baik dan ramah
Sania Lamura,5,2022-01-10 03:54:39,"Maksim terbaik ,murah lagi"
EkaMoen TV,5,2022-01-10 03:50:46,baik sekali
Nurhapni Arnas,5,2022-01-10 03:46:34,kecepatan penjemputan baik. the best
Ren No,3,2022-01-10 03:41:14,"Pelikasi ini gak jelas sumpah Saya coba pesan berkali2 dan coba untuk merubah lokasi pengambilan barang. Tapi tetap saja maxsim Nya nyasar dan tidak nyampe tujuan, padahal tujuan yg saya buat itu Masi dalam kota dan berjarak 10 menit penjemputan"
Faizah alya nurafifah Yaya,5,2022-01-10 03:35:35,cepat dan Murah
Rima Puspita Ayu,1,2022-01-10 03:35:28,lain kali yang jujur kalau mau dapet uang yg berkah..ongkir 12rb juga enggak minta dibayar 15rb..bukan masalah nominalnya tapi saya gk suka ketidak jujuran nya..
Awi Plur,5,2022-01-10 03:29:51,murah
Eka Wahyuni,5,2022-01-10 03:29:40,terimakasih..dgn Ramah membawa perjalanan sy.
Asri Febrian,5,2022-01-10 03:20:10,"terimakasih telah mengantar sampe tujuan, car nya bersih dan nyaman, semoga rezekinya bertambah dan barokah"
Mhmmd Aziki,5,2022-01-10 03:20:02,bagus
Neng Smd,5,2022-01-10 03:17:11,bagus
Widia AF,5,2022-01-10 03:13:38,sangatt baik
Lia Aulia,4,2022-01-10 03:10:26,payanan cepat
Suhendri Hendri,5,2022-01-10 03:09:09,ongkirnya murah
Nila Rahayu,5,2022-01-10 03:08:19,thx pak udah antar kami selamat sampai tujuan.... barakallah semoga selalu berkah
puji waluyo,5,2022-01-10 02:50:45,baik
AlHaRd 95,5,2022-01-10 02:49:35,mntap
